"doc_id","Topic 1.","Topic 2.","Topic 3.","Topic 4.","Topic 5.","Topic 1.1.","Topic 1.2.","Topic 1.3.","Topic 1.4.","Topic 2.1.","Topic 2.2.","Topic 2.3.","Topic 3.1.","Topic 3.2.","Topic 3.3.","Topic 3.4.","Topic 4.1.","Topic 4.2.","Topic 4.3.","Topic 4.4.","Topic 5.1.","Topic 5.2.","Topic 5.3.","Topic 5.4."
"901360",0.990799763831637,0.00230005904211634,0.00230005904207995,0.00230005904207757,0.00230005904208941,0.00739206063828186,0.00739206063828186,0.977823818085154,0.00739206063828186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901362",0.000160667201839887,0.471326573826876,0.528191424567604,0.000160667201839906,0.000160667201839895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901368",6.48247333313062e-05,6.48247333313184e-05,0.367039267053858,0.632766258746149,6.48247333313216e-05,NA,NA,NA,NA,NA,NA,NA,0.00105769777461316,0.00105769777458158,0.99682690667621,0.00105769777459562,0.00141110685987197,0.00141110685987196,0.00141110685987196,0.995766679420384,NA,NA,NA,NA
"901371",0.00761015507119611,0.969559379714718,0.00761015507169381,0.00761015507119611,0.00761015507119611,NA,NA,NA,NA,0.0170943647498118,0.0170943647498118,0.965811270500376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901372",0.000419923999604778,0.998320304001602,0.000419923999600194,0.000419923999595978,0.000419923999596718,NA,NA,NA,NA,0.420174509265346,0.00282093443106486,0.577004556303589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901385",0.00015202246693967,0.184628094062178,0.000152022466939697,0.814915838537003,0.000152022466939685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901392",0.00012238917109856,0.000122389171102621,0.000122389171095898,0.690086592847433,0.309546239639269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00356084637397606,0.989317460878072,0.00356084637397606,0.00356084637397606,0.0191856453083577,0.0191856453083577,0.0191856453083577,0.942443064074927
"901394",0.997025747414352,0.000743563146412097,0.000743563146412097,0.000743563146412097,0.000743563146412097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901397",0.000127518347799253,0.57393245765384,0.425684987302762,0.000127518347799332,0.000127518347799411,NA,NA,NA,NA,0.0129872805454225,0.974025438909155,0.0129872805454225,0.00920763531888393,0.00920763531888392,0.972377094042804,0.00920763531942863,NA,NA,NA,NA,NA,NA,NA,NA
"901408",0.0001829616771366,0.000182961677136617,0.00018296167713663,0.999268153291454,0.000182961677136608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00955418073953532,0.971337457781394,0.00955418073953532,0.00955418073953532,NA,NA,NA,NA
"901410",0.000102423966251417,0.000102423966251442,0.000102423966251431,0.999590304134994,0.000102423966251427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901411",0.000151440446421721,0.000151440446421737,0.187026106421528,0.812519572239206,0.000151440446421729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901414",0.962307779199486,0.00942305519985172,0.00942305519985102,0.00942305519985102,0.00942305520096038,0.0330512354102466,0.0330512354102466,0.90084629376926,0.0330512354102466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901418",0.994760421602052,0.00130989459948692,0.00130989459948693,0.00130989459948693,0.00130989459948692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901421",0.000166763400629568,0.227270301718693,0.000166763400629849,0.000166763400629911,0.772229408079418,NA,NA,NA,NA,0.0465124858574311,0.906975028285138,0.0465124858574311,NA,NA,NA,NA,NA,NA,NA,NA,0.893090629221442,0.0356364569261859,0.0356364569261859,0.0356364569261859
"901427",6.55770125151866e-05,0.121070715288927,0.232377447847454,0.646420682838589,6.55770125153331e-05,NA,NA,NA,NA,NA,NA,NA,0.00270183145901745,0.00270183145901746,0.00270183145901745,0.991894505622948,0.993778057762204,0.00207398074601359,0.00207398074589133,0.00207398074589133,NA,NA,NA,NA
"901428",0.000101114859047759,0.00010111485904776,0.45754018183479,0.542156473588067,0.000101114859047787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901437",0.000331851050343751,0.000331851050345721,0.000331851050346321,0.000331851050334086,0.99867259579863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0027403471818291,0.00274034718182908,0.991778958454313,0.00274034718202859
"901442",9.78627551665321e-05,9.7862755166687e-05,9.78627551681456e-05,0.99960854897933,9.78627551683978e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00356084637397606,0.989317460877731,0.00356084637415974,0.00356084637413292,NA,NA,NA,NA
"901463",0.000169623863580944,0.000169623863554352,0.000169623863556198,0.000169623863554453,0.999321504545754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190710866831399,0.807317851476994,0.000985640845803786,0.000985640845803802
"901477",8.70896118824182e-05,8.70896118837635e-05,8.70896118840652e-05,0.474836046458825,0.524902684705525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47410949692562,0.000989450265979742,0.52391160254242,0.000989450265979741,0.000900241577427738,0.73736909250144,0.260830424343705,0.000900241577427751
"901483",7.86090677437351e-05,7.86090677415347e-05,0.180529346639896,0.819234826156878,7.86090677407666e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000942511218642804,0.309300022968964,0.000942511218653067,0.68881495459374,NA,NA,NA,NA
"901489",0.950520781282186,0.012369804679294,0.0123698046797942,0.012369804679432,0.012369804679294,0.0330512354102466,0.90084629376926,0.0330512354102466,0.0330512354102466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901493",0.997025747414352,0.000743563146412097,0.000743563146412097,0.000743563146412097,0.000743563146412097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901495",0.991758232611742,0.00206044184705089,0.00206044184710487,0.00206044184705088,0.00206044184705089,0.991312625167359,0.00289579161090657,0.00289579161086745,0.00289579161086745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901501",0.00145438006354612,0.00145438006354614,0.994182479745762,0.00145438006354618,0.00145438006359924,NA,NA,NA,NA,NA,NA,NA,0.00210648345770152,0.00210648345770152,0.00210648345770152,0.993680549626895,NA,NA,NA,NA,NA,NA,NA,NA
"901503",0.000303814001109678,0.000303814001109692,0.998784743995561,0.000303814001109699,0.000303814001109683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901519",0.000112953052961273,0.00011295305295744,0.000112953052958125,0.613053295817759,0.386607845023364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00164474406345887,0.00164474406343019,0.995065767809681,0.00164474406343019,0.00114915921459759,0.996552522356207,0.00114915921459759,0.00114915921459761
"901524",6.88889956523392e-05,0.0941115511453806,0.233439880454921,0.672310790408394,6.88889956518594e-05,NA,NA,NA,NA,NA,NA,NA,0.963616137836852,0.0121279540543826,0.0121279540543826,0.0121279540543826,0.0184049833300952,0.0184049833300952,0.944785050009715,0.0184049833300952,NA,NA,NA,NA
"901527",0.995746422627707,0.00106339434310031,0.00106339434305667,0.00106339434305341,0.00106339434308238,0.984024911405288,0.00532502953157049,0.0053250295315705,0.00532502953157049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901534",0.000102423966251417,0.000102423966251442,0.000102423966251431,0.999590304134994,0.000102423966251427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901557",0.000106276583347153,0.000106276583356109,0.42402357036375,0.575657599886202,0.000106276583344975,NA,NA,NA,NA,NA,NA,NA,0.459142764650212,0.00342858898104344,0.00342858898103784,0.534000057387707,0.992622918535934,0.00245902715476293,0.0024590271547868,0.00245902715451687,NA,NA,NA,NA
"901561",0.000276232693445106,0.393499790949146,0.000276232693445773,0.00027623269344509,0.605671510970518,NA,NA,NA,NA,0.0170943647498118,0.965811270050064,0.0170943652001244,NA,NA,NA,NA,NA,NA,NA,NA,0.975865960539707,0.00804467982009754,0.00804467982009756,0.00804467982009756
"901568",6.51450148055652e-05,6.51450148055773e-05,0.363910240987845,0.635894323967738,6.51450148055887e-05,NA,NA,NA,NA,NA,NA,NA,0.00115340849677981,0.00115340849677983,0.99653977450966,0.00115340849677981,0.0015189940143625,0.00151899401436249,0.00151899401436249,0.995443017956912,NA,NA,NA,NA
"901576",0.00119152271279112,0.00119152271279165,0.995233909148791,0.00119152271279117,0.00119152271283535,NA,NA,NA,NA,NA,NA,NA,0.00180773322668013,0.00180773322668778,0.00180773322668013,0.994576800319952,NA,NA,NA,NA,NA,NA,NA,NA
"901580",0.000178825973841668,0.00017882597384168,0.000178825973863443,0.999284696104608,0.000178825973845419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012578669150111,0.962263992553803,0.0125786691480428,0.0125786691480428,NA,NA,NA,NA
"901581",9.28111553764739e-05,9.2811155376492e-05,0.312155225897606,0.497503537974619,0.190155613817023,NA,NA,NA,NA,NA,NA,NA,0.963616137836228,0.0121279540543826,0.0121279540545718,0.0121279540548171,0.0184049833300952,0.0184049833300952,0.0184049833300952,0.944785050009715,NA,NA,NA,NA
"901586",0.997025747414352,0.000743563146412097,0.000743563146412097,0.000743563146412097,0.000743563146412097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901588",6.63469568256202e-05,0.168995670820849,6.63469568294956e-05,0.651803410655701,0.179068224609795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00171576389358568,0.00171576389379215,0.00171576389361467,0.994852708319007,NA,NA,NA,NA
"901591",0.000227074698907312,0.999091701204379,0.000227074698905472,0.000227074698900549,0.000227074698908073,NA,NA,NA,NA,0.496688672137251,0.496688672158661,0.00662265570408837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901593",0.997025747414352,0.000743563146412097,0.000743563146412097,0.000743563146412097,0.000743563146412097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901594",9.15227014356672e-05,9.1522701435692e-05,0.104664044190758,0.895061387704934,9.15227014361418e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00141110685987197,0.00141110685987196,0.00141110685987196,0.995766679420384,NA,NA,NA,NA
"901597",0.000278175288430277,0.000278175288430292,0.000278175288433632,0.000278175288430525,0.998887298846275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00103471891594024,0.996895843252126,0.00103471891608502,0.00103471891584851
"901600",0.997025747414352,0.000743563146412097,0.000743563146412097,0.000743563146412097,0.000743563146412097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901603",0.43446082025891,0.00217366675134928,0.559018179486926,0.0021736667513842,0.00217366675143065,0.0091722737937778,0.0091722737937778,0.972483178618667,0.0091722737937778,NA,NA,NA,0.25054451799177,0.743162543576513,0.00314646921587162,0.00314646921584556,NA,NA,NA,NA,NA,NA,NA,NA
"901604",6.99859584908772e-05,6.99859584908963e-05,6.99859584908974e-05,0.683007615239075,0.316782426885452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00187794250975201,0.00187794250975201,0.994366172470744,0.00187794250975201,0.00121642790502429,0.996350716284927,0.00121642790502428,0.0012164279050243
"901608",0.000102423966251417,0.000102423966251442,0.000102423966251431,0.999590304134994,0.000102423966251427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901609",0.000153795683651098,0.000153795683653595,0.000153795683655309,0.00015379568365197,0.999384817265388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000796698574423632,0.65255917913916,0.345847423711992,0.000796698574423644
"901614",0.997025747414352,0.000743563146412097,0.000743563146412097,0.000743563146412097,0.000743563146412097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901615",0.000150862865460638,0.300573949630785,0.698973461772834,0.00015086286545871,0.000150862865461549,NA,NA,NA,NA,0.00334455260820411,0.993310894809395,0.00334455258240043,0.00100225264548944,0.394157162481968,0.00100225264547839,0.603838332227064,NA,NA,NA,NA,NA,NA,NA,NA
"901618",0.228388454292336,0.00112381828782083,0.768240090844206,0.00112381828777881,0.00112381828785749,0.00739206063828187,0.00739206063828186,0.395562421448046,0.589653457275391,NA,NA,NA,0.0018974338771611,0.0018974338771611,0.0018974338771611,0.994307698368517,NA,NA,NA,NA,NA,NA,NA,NA
"901639",0.000190908939399105,0.271064113067881,0.000190908939399137,0.000190908939399328,0.728363160113922,NA,NA,NA,NA,0.0170943647498118,0.965811270500376,0.0170943647498118,NA,NA,NA,NA,NA,NA,NA,NA,0.975865960538247,0.00804467982009754,0.00804467982155819,0.00804467982009756
"901640",0.000804018163149788,0.00080401816314978,0.996783927347401,0.000804018163149894,0.000804018163149794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901651",9.11011299502622e-05,0.110640141837792,9.11011299502687e-05,0.889086554772357,9.11011299502846e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901652",0.000115256888873132,0.000115256888874666,0.42071503270013,0.000115256888873371,0.578939196633249,NA,NA,NA,NA,NA,NA,NA,0.00199650129617047,0.994010496111573,0.00199650129612851,0.00199650129612853,NA,NA,NA,NA,0.00242107555466225,0.00242107555458943,0.992736773336159,0.00242107555458986
"901654",0.000130894106495884,0.225211320161919,0.00013089410649592,0.77439599751859,0.00013089410649943,NA,NA,NA,NA,0.0170943647522541,0.0170943647498118,0.965811270497934,NA,NA,NA,NA,0.00218819339378151,0.00218819339378151,0.993435419818655,0.00218819339378151,NA,NA,NA,NA
"901659",0.995628913282629,0.00109277167934578,0.00109277167934014,0.00109277167934014,0.00109277167934496,0.0120819399106103,0.963754180268169,0.0120819399106103,0.0120819399106103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901662",0.236164153309707,0.000310979550749089,0.000310979550749074,0.00031097955074909,0.762902908038046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901672",0.000102423966251417,0.000102423966251442,0.000102423966251431,0.999590304134994,0.000102423966251427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901677",0.00163469165714173,0.993461233371373,0.00163469165720135,0.00163469165714244,0.00163469165714196,NA,NA,NA,NA,0.00484271731616564,0.00484271731616561,0.990314565367669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901679",0.000132649909060186,0.000132649909067552,0.286593787949734,0.713008262323078,0.000132649909060238,NA,NA,NA,NA,NA,NA,NA,0.00172613087712926,0.994821607368601,0.00172613087714043,0.00172613087712955,0.00197109931300144,0.00197109931305967,0.00197109931300144,0.994086702060938,NA,NA,NA,NA
"901687",0.000458897068445095,0.000458897068460009,0.000458897068445094,0.000458897068447387,0.998164411726203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0356364569261859,0.0356364569261859,0.0356364569261859,0.893090629221442
"901691",0.000102423966251417,0.000102423966251442,0.000102423966251431,0.999590304134994,0.000102423966251427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901693",0.000102423966251417,0.000102423966251442,0.000102423966251431,0.999590304134994,0.000102423966251427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901698",0.997025747414352,0.000743563146412097,0.000743563146412097,0.000743563146412097,0.000743563146412097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901699",0.000757808257084284,0.224408933425504,0.77331764180322,0.000757808257084318,0.000757808257107214,NA,NA,NA,NA,0.00334455267852321,0.374578732555575,0.622076714765902,0.00135825528321588,0.00135825528322017,0.00135825528321588,0.995925234150348,NA,NA,NA,NA,NA,NA,NA,NA
"901701",6.25688821096728e-05,0.183550020865328,0.205696555736621,0.610628285633831,6.25688821097154e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901716",0.000102423966251417,0.000102423966251442,0.000102423966251431,0.999590304134994,0.000102423966251427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901718",6.52524797574728e-05,6.52524797567728e-05,0.214589239505728,0.648999124398349,0.136281131136409,NA,NA,NA,NA,NA,NA,NA,0.00920763531888392,0.00920763531888392,0.00920763531888392,0.972377094043348,0.00555044026744738,0.00555044026744746,0.00555044026744768,0.983348679197657,NA,NA,NA,NA
"901723",0.997025747414352,0.000743563146412097,0.000743563146412097,0.000743563146412097,0.000743563146412097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901726",0.000140669348110169,0.000140669348110181,0.245457833035659,0.754120158920008,0.000140669348112164,NA,NA,NA,NA,NA,NA,NA,0.000747540395955475,0.000747540395955484,0.645871553488777,0.352633365719312,0.00109890593430239,0.274434581382387,0.00109890593430239,0.723367606749008,NA,NA,NA,NA
"901727",0.997025747414352,0.000743563146412097,0.000743563146412097,0.000743563146412097,0.000743563146412097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901728",0.991758232611408,0.00206044184731468,0.00206044184706239,0.00206044184708788,0.00206044184712656,0.972483178618667,0.0091722737937778,0.0091722737937778,0.0091722737937778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901731",0.00032370398620294,0.998705184055256,0.000323703986206405,0.000323703986169436,0.000323703986165092,NA,NA,NA,NA,0.988200341500843,0.0058998292495784,0.00589982924957844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901732",0.000218302390008348,0.000218302390012847,0.000218302390011297,0.999126790439959,0.000218302390008344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00955418073953532,0.971337457781394,0.00955418073953532,0.00955418073953532,NA,NA,NA,NA
"901739",0.000102423966251417,0.000102423966251442,0.000102423966251431,0.999590304134994,0.000102423966251427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901746",0.000278175288448476,0.000278175288462527,0.251068385387385,0.000278175288433701,0.74809708874727,NA,NA,NA,NA,NA,NA,NA,0.00165157750663323,0.995045267480092,0.00165157750663322,0.00165157750664194,NA,NA,NA,NA,0.989751781744157,0.00341607275194765,0.00341607275194765,0.00341607275194765
"901749",0.000227074698898125,0.000227074698898151,0.00022707469889812,0.999091701204407,0.00022707469889812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901750",5.38030846104959e-05,0.165953692392642,0.176878810726615,0.525077119264325,0.132036574531807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901751",0.000113929036039259,0.155476558729364,0.000113929036039269,0.610705527937765,0.233590055260792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901770",0.000433737625377963,0.000433737625377957,0.998265049498488,0.000433737625377997,0.000433737625377968,NA,NA,NA,NA,NA,NA,NA,0.00115340849677981,0.00115340849677983,0.99653977450966,0.00115340849677981,NA,NA,NA,NA,NA,NA,NA,NA
"901771",0.00145438006354612,0.00145438006354614,0.994182479745762,0.00145438006354618,0.00145438006359924,NA,NA,NA,NA,NA,NA,NA,0.00210648345770152,0.00210648345770152,0.00210648345770152,0.993680549626895,NA,NA,NA,NA,NA,NA,NA,NA
"901772",0.00761015507119611,0.969559379714718,0.00761015507169381,0.00761015507119611,0.00761015507119611,NA,NA,NA,NA,0.0170943647498118,0.0170943647498118,0.965811270500376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901775",0.000406963086241989,0.494245407437627,0.504533703303647,0.000406963086242053,0.000406963086241994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901801",0.000149156257667442,0.498372283941852,0.501180247285146,0.000149156257667461,0.000149156257667449,NA,NA,NA,NA,0.00531926114436631,0.00531926114436634,0.989361477711267,0.00534588816277662,0.00534588816277661,0.00534588816277662,0.98396233551167,NA,NA,NA,NA,NA,NA,NA,NA
"901809",8.22030151092264e-05,8.22030151042909e-05,0.121345438849202,0.878407952105482,8.22030151025437e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00141110685987197,0.995766679420384,0.00141110685987196,0.00141110685987196,NA,NA,NA,NA
"901813",0.00178197590744169,0.99287209637059,0.00178197590733624,0.00178197590728472,0.0017819759073473,NA,NA,NA,NA,0.988200341500843,0.00589982924957844,0.00589982924957843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901821",0.995233909148571,0.0011915227129704,0.0011915227128044,0.00119152271281568,0.00119152271283878,0.972483178618667,0.0091722737937778,0.0091722737937778,0.0091722737937778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901824",8.86510649594238e-05,8.86510649584722e-05,0.520669727682358,0.479064319122766,8.86510649581377e-05,NA,NA,NA,NA,NA,NA,NA,0.00100225264549463,0.00100225264547575,0.996993242063554,0.00100225264547573,0.00119832761950537,0.00119832761950413,0.00119832761950467,0.996405017141486,NA,NA,NA,NA
"901827",0.000398758001688099,0.998404967993343,0.000398758001655104,0.000398758001654119,0.000398758001660009,NA,NA,NA,NA,0.410966386262862,0.00314967331146563,0.585883940425673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901833",0.997025747414352,0.000743563146412097,0.000743563146412097,0.000743563146412097,0.000743563146412097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901837",0.000227074698898125,0.000227074698898151,0.00022707469889812,0.999091701204407,0.00022707469889812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901843",0.962307779199727,0.00942305520017323,0.00942305520039787,0.00942305519985101,0.00942305519985101,0.0330512354102466,0.0330512354102466,0.90084629376926,0.0330512354102466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901850",0.000102423966251417,0.000102423966251442,0.000102423966251431,0.999590304134994,0.000102423966251427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901854",0.988011344419441,0.00299716389512368,0.00299716389513296,0.00299716389512366,0.00299716389517861,0.00739206063828187,0.00739206063828186,0.977823818085155,0.00739206063828187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901861",0.997025747414352,0.000743563146412097,0.000743563146412097,0.000743563146412097,0.000743563146412097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901862",0.000820699806387161,0.996717200774451,0.000820699806387193,0.000820699806387178,0.000820699806387166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901864",0.000120524606819043,0.353567894913141,0.000120524606819065,0.646070531266402,0.000120524606819058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901873",0.000185536211602163,0.000185536211602153,0.000185536211602166,0.000185536211602155,0.999257855153591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00121642790502429,0.996350716284927,0.00121642790502428,0.0012164279050243
"901885",0.000182961677136617,0.000182961677139479,0.624611207519463,0.000182961677136602,0.374839907449124,NA,NA,NA,NA,NA,NA,NA,0.946716642967189,0.0177611190109358,0.0177611190109397,0.0177611190109358,NA,NA,NA,NA,0.0356364569261859,0.0356364569261859,0.0356364569261859,0.893090629221442
"901886",0.202451013053589,0.000242380187091055,0.796821846385137,0.000242380187091062,0.000242380187091049,0.963754180268169,0.0120819399106103,0.0120819399106103,0.0120819399106103,NA,NA,NA,0.900502064620832,0.0331659784597226,0.0331659784597226,0.0331659784597226,NA,NA,NA,NA,NA,NA,NA,NA
"901891",0.000148039809335253,0.636298901242264,0.000148039809335262,0.000148039809335244,0.363256979329731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901897",0.000117656661484921,0.000117656661480864,0.404823321576455,0.000117656661482003,0.594823708439097,NA,NA,NA,NA,NA,NA,NA,0.989714233056887,0.00342858898103784,0.00342858898103784,0.00342858898103784,NA,NA,NA,NA,0.00372200131947374,0.00372200131947374,0.00372200131947374,0.988833996041579
"901900",0.000533114448740793,0.000533114448740799,0.172962124617866,0.000533114448740811,0.825438532035912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982601439414948,0.00579952019501725,0.00579952019501721,0.00579952019501723
"901903",7.66293655375053e-05,7.66293655375166e-05,0.26716716878264,0.41995529717596,0.312724275310325,NA,NA,NA,NA,NA,NA,NA,0.989714233056887,0.00342858898103785,0.00342858898103784,0.00342858898103784,0.316664856724779,0.679187181783389,0.00207398074589133,0.00207398074594056,0.00274034718182909,0.00274034718182911,0.991778958453981,0.0027403471823611
"901904",0.0001829616771366,0.000182961677136617,0.00018296167713663,0.999268153291454,0.000182961677136608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00955418073953532,0.971337457781394,0.00955418073953532,0.00955418073953532,NA,NA,NA,NA
"901910",0.994760421602052,0.00130989459948692,0.00130989459948693,0.00130989459948693,0.00130989459948692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901919",0.000102423966251417,0.000102423966251442,0.000102423966251431,0.999590304134994,0.000102423966251427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901925",5.73941320072732e-05,0.101690588171719,0.19068285757977,0.560122217680992,0.14744694243551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.944785050009715,0.0184049833300952,0.0184049833300952,0.0184049833300952,NA,NA,NA,NA
